mpi_procs;grid_tiles_x;grid_tiles_y;omp_threads;domain_size;n_iterations;disk_write_intensity;airflow;material_file;output_file;simulation_mode;middle_col_avg_temp;total_time;iteration_time
16;4;4;8;4096;4882;50;0.001;input_data_4096.h5;/scratch/project/atr-25-7/ramsay/1963262/4096x4096_out_hybrid_2d_par.h5;par;21.17147;28.848382968455553;0.005909132111523055
32;4;8;8;256;78125;50;0.001;input_data_256.h5;;par;83.81021;1.5633698739111423;2.0011134386062623e-05
32;4;8;8;256;78125;50;0.001;input_data_256.h5;/scratch/project/atr-25-7/ramsay/1963262/256x256_out_hybrid_2d_par.h5;par;83.81021;2.165931072086096;2.7723917722702026e-05
32;4;8;8;256;78125;50;0.001;input_data_256.h5;/scratch/project/atr-25-7/ramsay/1963262/256x256_out_hybrid_2d_par.h5;par;83.81021;13.334334906190634;0.0001706794867992401
32;4;8;8;256;78125;50;0.001;input_data_256.h5;;par;83.81021;2.3951642625033855;3.0658102560043334e-05
32;4;8;8;256;78125;50;0.001;input_data_256.h5;/scratch/project/atr-25-7/ramsay/1963262/256x256_out_hybrid_2d_par.h5;par;83.81021;3.1588667072355747;4.0433493852615354e-05
32;4;8;8;256;78125;50;0.001;input_data_256.h5;/scratch/project/atr-25-7/ramsay/1963262/256x256_out_hybrid_2d_par.h5;par;83.81021;14.695628874003887;0.00018810404958724975
32;4;8;8;512;39062;50;0.001;input_data_512.h5;;par;45.581886;0.7946396432816982;2.0343035258862787e-05
32;4;8;8;512;39062;50;0.001;input_data_512.h5;/scratch/project/atr-25-7/ramsay/1963262/512x512_out_hybrid_2d_par.h5;par;45.581886;1.7606425061821938;4.507302509298535e-05
32;4;8;8;512;39062;50;0.001;input_data_512.h5;/scratch/project/atr-25-7/ramsay/1963262/512x512_out_hybrid_2d_par.h5;par;45.581886;12.762205760926008;0.0003267166494528188
32;4;8;8;512;39062;50;0.001;input_data_512.h5;;par;45.581886;1.2430000826716423;3.182120942787472e-05
32;4;8;8;512;39062;50;0.001;input_data_512.h5;/scratch/project/atr-25-7/ramsay/1963262/512x512_out_hybrid_2d_par.h5;par;45.581886;2.2133891098201275;5.6663486504022516e-05
32;4;8;8;512;39062;50;0.001;input_data_512.h5;/scratch/project/atr-25-7/ramsay/1963262/512x512_out_hybrid_2d_par.h5;par;45.581886;9.626010365784168;0.0002464290196555263
32;4;8;8;1024;19531;50;0.001;input_data_1024.h5;;par;29.214909;0.569129716604948;2.9139814479798682e-05
32;4;8;8;1024;19531;50;0.001;input_data_1024.h5;/scratch/project/atr-25-7/ramsay/1963262/1024x1024_out_hybrid_2d_par.h5;par;29.214909;2.1500042378902435;0.00011008162602479359
32;4;8;8;1024;19531;50;0.001;input_data_1024.h5;/scratch/project/atr-25-7/ramsay/1963262/1024x1024_out_hybrid_2d_par.h5;par;29.214909;24.59398951753974;0.0012592283814213169
32;4;8;8;1024;19531;50;0.001;input_data_1024.h5;;par;29.214909;0.7785543724894524;3.9862494111384585e-05
32;4;8;8;1024;19531;50;0.001;input_data_1024.h5;/scratch/project/atr-25-7/ramsay/1963262/1024x1024_out_hybrid_2d_par.h5;par;29.214909;2.426751285791397;0.00012425125624859952
32;4;8;8;1024;19531;50;0.001;input_data_1024.h5;/scratch/project/atr-25-7/ramsay/1963262/1024x1024_out_hybrid_2d_par.h5;par;29.214909;9.531450290232897;0.00048801650147114317
32;4;8;8;2048;9765;50;0.001;input_data_2048.h5;;par;23.292988;0.5182432606816292;5.3071506470212924e-05
32;4;8;8;2048;9765;50;0.001;input_data_2048.h5;/scratch/project/atr-25-7/ramsay/1963262/2048x2048_out_hybrid_2d_par.h5;par;23.292988;3.469391267746687;0.00035528840427513436
32;4;8;8;2048;9765;50;0.001;input_data_2048.h5;/scratch/project/atr-25-7/ramsay/1963262/2048x2048_out_hybrid_2d_par.h5;par;23.292988;13.606638107448816;0.0013934089203736628
32;4;8;8;2048;9765;50;0.001;input_data_2048.h5;;par;23.292988;0.6154573857784271;6.302687002339243e-05
32;4;8;8;2048;9765;50;0.001;input_data_2048.h5;/scratch/project/atr-25-7/ramsay/1963262/2048x2048_out_hybrid_2d_par.h5;par;23.292988;3.617612559348345;0.00037046723598037324
32;4;8;8;2048;9765;50;0.001;input_data_2048.h5;/scratch/project/atr-25-7/ramsay/1963262/2048x2048_out_hybrid_2d_par.h5;par;23.292988;36.76666160672903;0.003765147117944601
32;4;8;8;4096;4882;50;0.001;input_data_4096.h5;;par;21.17147;0.8050562180578709;0.0001649029533096827
32;4;8;8;4096;4882;50;0.001;input_data_4096.h5;/scratch/project/atr-25-7/ramsay/1963262/4096x4096_out_hybrid_2d_par.h5;par;21.17147;6.898461941629648;0.001413040135524303
32;4;8;8;4096;4882;50;0.001;input_data_4096.h5;/scratch/project/atr-25-7/ramsay/1963262/4096x4096_out_hybrid_2d_par.h5;par;21.17147;40.10964020714164;0.008215821427108078
32;4;8;8;4096;4882;50;0.001;input_data_4096.h5;;par;21.17147;0.9092857502400875;0.0001862527141007963
32;4;8;8;4096;4882;50;0.001;input_data_4096.h5;/scratch/project/atr-25-7/ramsay/1963262/4096x4096_out_hybrid_2d_par.h5;par;21.17147;7.109937388449907;0.0014563575150450445
32;4;8;8;4096;4882;50;0.001;input_data_4096.h5;/scratch/project/atr-25-7/ramsay/1963262/4096x4096_out_hybrid_2d_par.h5;par;21.17147;33.84485584869981;0.006932580059135561
